comment_id	comment_length	author	city	age
499788	9	270874250	Warszawa	31
499790	16	376013900	Ульяновск	0
499833	1	145472907	0	24
499837	11	53910927	Воронеж	0
499844	5	887016	Санкт-Петербург	27
499845	94	887016	Санкт-Петербург	27
499874	13	887016	Санкт-Петербург	27
499971	3	14113971	Гомель	0
500013	4	141053521	Мурманск	31
500095	6	322380274	Москва	30
500133	6	301222912	Краснодар	0
500256	8	887016	Санкт-Петербург	27
499607	5	106286799	Москва	0
499609	1	184239086	Екатеринбург	0
499611	4	103208314	Гродно	0
499613	10	156325520	Новороссийск	21
499614	7	191635102	0	0
499616	11	3194761	Пермь	27
499617	9	29809336	0	24
499619	4	29809336	0	24
499620	7	111878420	Клин	0
499622	9	224984918	Москва	0
499624	32	111878420	Клин	0
499627	6	111878420	Клин	0
499629	19	111878420	Клин	0
499632	7	387288341	Липецк	26
499639	5	73001914	Санкт-Петербург	0
499640	5	201883179	0	0
499642	5	111878420	Клин	0
499654	1	5328352	Саратов	26
499667	4	10395572	Южный	21
499673	3	371973370	Санкт-Петербург	0
499712	12	15586667	Москва	27
499745	10	252569101	Новосибирск	23
499849	3	224495906	Санкт-Петербург	0
499859	11	332875907	0	20
499876	1	139362164	Минск	0
500021	8	141053521	Мурманск	31
500029	6	253394480	0	20
499549	2	123145801	Горно-Алтайск	0
499550	21	224856625	0	22
499551	3	372576310	0	0
499553	4	19591884	Ульяновск	23
499554	4	259204380	0	0
499555	2	40700567	Днепропетровск_(Днепр)	23
499556	4	393990682	Москва	0
499557	5	46136169	Ковров	24
499559	8	290189772	Киев	23
499560	3	122967496	Темиртау	21
499561	5	51119234	Санкт-Петербург	0
499562	3	163299018	0	24
499565	6	283653306	Москва	40
499566	18	51119234	Санкт-Петербург	0
499567	11	122877550	0	0
499568	7	12884659	Москва	0
499569	7	42371359	Саранск	21
499570	1	55369661	0	27
499571	4	252569101	Новосибирск	23
499572	6	23907902	Beijing	0
499574	7	28390665	0	0
499577	7	52794605	Ростов-на-Дону	0
499578	1	183017202	0	115
499583	4	224495906	Санкт-Петербург	0
499584	1	37633	Санкт-Петербург	30
499586	3	142752078	Минск	22
499588	1	90307308	0	0
499590	2	41108842	0	0
499591	11	225841725	Астана	22
499592	1	21727384	Гомель	0
499594	2	241404808	0	0
499595	2	21727384	Гомель	0
499596	10	66367779	Одинцово	0
499597	5	236481018	Барановичи	0
499600	1	181353351	Казань	23
499604	55	56600281	Белгород	24
499634	4	38966167	Москва	0
499637	2	135554920	Санкт-Петербург	0
499675	1	6468078	Оренбург	26
499696	23	246427924	Москва	17
499707	4	160272586	0	0
499718	4	171967595	0	20
499809	3	42585776	Санкт-Петербург	27
499851	6	51406958	0	0
499872	1	59564704	Краснодар	0
499478	10	29747173	0	34
499479	2	177402460	0	89
499480	1	388071880	0	0
499481	4	11322671	0	28
499482	3	7656834	Москва	32
499483	1	10380751	0	0
499484	2	33480952	Альметьевск	22
499485	3	208194540	Banja_Luka	0
499486	5	31202434	Москва	0
499487	1	100596343	Кирово-Чепецк	0
499488	3	388071880	0	0
499489	2	122194964	Томск	0
499490	3	47165796	Москва	25
499491	2	72221853	Санкт-Петербург	20
499492	5	56830288	Минск	0
499493	11	51360286	Санкт-Петербург	0
499494	10	26936777	Москва	0
499495	5	372368359	Якутск	116
499496	1	44188312	Москва	0
499497	2	249191479	0	0
499498	3	79507371	Барнаул	20
499499	1	394474452	Брянск	0
499501	1	394474452	Брянск	0
499502	2	918903	Санкт-Петербург	28
499503	5	394474452	Брянск	0
499504	3	22797052	Ярославль	0
499505	6	50749747	Уфа	0
499506	5	240977535	0	0
499507	3	15202178	Казань	0
499508	1	379785875	0	0
499510	2	305995795	Тюмень	0
499511	5	204691	Saint_Petersburg	29
499512	3	191635102	0	0
499513	10	45723634	0	25
499514	25	71105336	Нижний_Новгород	115
499515	5	20009054	Москва	0
499516	10	144378387	Москва	0
499517	1	12681695	Челябинск	25
499518	2	194882660	0	20
499519	7	11856415	Санкт-Петербург	22
499520	3	147129850	Великий_Новгород	16
499521	7	71105336	Нижний_Новгород	115
499522	5	3357757	Екатеринбург	29
499524	11	83062438	0	18
499525	5	15202178	Казань	0
499526	1	166812316	0	16
499527	9	203570407	Москва	27
499528	5	97026142	0	0
499529	4	237405	Москва	31
499531	2	715918	Санкт-Петербург	34
499533	16	83062438	0	18
499534	2	21392662	Санкт-Петербург	25
499540	32	233433999	New_York_City	116
499541	8	165276387	Йошкар-Ола	0
499542	4	226142965	0	21
499543	3	381997776	Вышний_Волочек	14
499545	5	340642420	Пенза	23
499546	11	153203530	Москва	15
499563	4	169470972	0	25
499573	5	252569101	Новосибирск	23
499580	2	252569101	Новосибирск	23
499599	6	152920939	Сургут	0
499636	4	17803193	Калининград	0
499641	1	52384424	Омск	22
499756	4	31820202	Ростов-на-Дону	29
499836	2	189237008	Москва	0
499875	3	200121327	Сочи	0
499888	2	300253140	0	0
500514	7	260265435	0	0
501028	1	394640437	0	0
499461	5	167871501	0	0
499462	2	226522535	0	0
499463	3	51877290	Москва	0
499464	3	5356104	Железнодорожный_(Балашиха)	26
499465	12	5356104	Железнодорожный_(Балашиха)	26
499466	7	333175910	Pasadena	0
499467	8	135669063	Рязань	23
499468	1	208194540	Banja_Luka	0
499469	8	3438	Москва	33
499470	6	145472907	0	24
499471	4	51481336	Москва	0
499473	22	762083	Hannover	27
499474	1	58883554	Екатеринбург	18
499475	12	340642420	Пенза	23
499476	71	488330	Москва	101
499523	5	46682320	Санкт-Петербург	22
499539	12	39655981	Москва	0
499635	1	8426228	0	0
499782	8	140117	Санкт-Петербург	0
499449	10	29747173	0	34
499451	20	22799353	0	0
499452	11	88539865	0	0
499453	1	29747173	0	34
499457	3	4252160	Санкт-Петербург	0
499459	7	222430386	Рязань	19
499532	5	146018972	Москва	23
499536	11	222430386	Рязань	19
499538	20	146018972	Москва	23
499589	1	376013900	Ульяновск	0
499732	3	298621122	Санкт-Петербург	0
500417	5	141053521	Мурманск	31
499426	3	22877654	Ставрополь	0
499427	16	4655674	Санкт-Петербург	0
499428	10	140523673	0	25
499429	13	54897291	Глубокое	0
499430	2	48363462	Трехгорный	32
499431	2	185128403	Москва	0
499434	3	46232593	Москва	33
499438	4	376013900	Ульяновск	0
499439	9	13383376	Челябинск	26
499440	9	376013900	Ульяновск	0
499458	1	209523373	0	0
499638	24	61765773	Москва	22
499399	5	18531162	Калужская_Опытная_с/х_станция	0
499400	2	13855422	Санкт-Петербург	21
499401	2	122877550	0	0
499403	2	172270461	Астана	0
499404	10	68562484	Пермь	27
499405	2	170408203	Большой_Содом	50
499406	3	208766343	Краснодар	0
499407	25	241062	0	0
499408	8	7518391	0	0
499409	9	11679469	0	26
499410	2	213576655	Саратов	0
499411	6	135786367	0	0
499412	10	1221475	Санкт-Петербург	40
499413	17	11679469	0	26
499417	4	114441650	0	0
499418	2	184310889	Екатеринбург	0
499419	3	313798948	Санкт-Петербург	0
499422	4	171882202	Балашиха	18
499423	408	391277472	0	33
499446	4	41072742	Днепропетровск_(Днепр)	21
499455	2	17514243	0	0
499456	10	372657484	Incheon	0
499921	5	7384863	Санкт-Петербург	28
500844	60	385238549	0	25
499372	4	4679004	Минск	0
499373	7	311386576	0	0
499375	2	171261548	Москва	0
499376	10	4298912	Красноярск	0
499377	4	66624190	Старый_Оскол	23
499378	5	32640672	0	0
499379	10	137627983	0	0
499380	8	12043064	Волгодонск	20
499381	10	100596343	Кирово-Чепецк	0
499382	16	198878464	Stuttgart	64
499383	10	3090582	Волгоград	32
499384	11	66624190	Старый_Оскол	23
499385	9	28390665	0	0
499386	3	20154293	0	0
499387	6	1070231	Москва	25
499388	6	201158440	Талнах	16
499390	6	1653853	Санкт-Петербург	0
499393	5	306585397	Долгопрудный	0
499395	10	59924010	Челябинск	18
499397	3	30658704	Москва	0
499347	2	325331718	Махачкала	0
499348	2	92096177	0	0
499349	3	35261042	Подольск	21
499350	8	35529094	Казань	23
499351	4	7462329	0	32
499352	5	151907044	Wels	0
499353	6	162047033	Pyongyang	0
499354	7	12828865	0	31
499356	5	44188312	Москва	0
499357	4	292165415	0	19
499358	4	156317514	Москва	0
499359	7	156317514	Москва	0
499361	9	133399544	Екатеринбург	0
499363	4	276227334	Павлодар	0
499364	15	59375923	Майкоп	19
499365	7	82067114	Иркутск	20
499367	4	152416234	Пермь	25
499369	3	5701961	Омск	0
499370	5	1653853	Санкт-Петербург	0
499374	7	289858473	Пристень	50
499392	5	187935569	Санкт-Петербург	28
499421	7	173058777	0	0
499424	9	257230308	Красноярск	32
499432	5	194596367	Оренбург	0
499433	4	257230308	Красноярск	32
499435	18	13161910	Винница	22
499437	21	257230308	Красноярск	32
499441	5	376013900	Ульяновск	0
499443	4	306585397	Долгопрудный	0
499445	10	167322346	Кака	0
499860	13	314739531	Санкт-Петербург	30
499301	10	44041656	Санкт-Петербург	0
499302	13	43910280	Санкт-Петербург	19
499303	4	328532512	0	0
499304	7	118276065	Москва	0
499305	142	1253766	Москва	0
499306	5	7106932	Новосибирск	24
499307	56	1253766	Москва	0
499308	6	29747173	0	34
499309	4	1253766	Москва	0
499311	6	29747173	0	34
499313	8	1253766	Москва	0
499314	3	29747173	0	34
499317	5	5425584	0	0
499319	2	1253766	Москва	0
499320	3	29747173	0	34
499326	34	156157512	Москва	0
499327	90	43910280	Санкт-Петербург	19
499328	15	328532512	0	0
499329	10	43910280	Санкт-Петербург	19
499330	7	328532512	0	0
499331	19	43910280	Санкт-Петербург	19
499332	169	328532512	0	0
499333	33	43910280	Санкт-Петербург	19
499334	217	328532512	0	0
499335	10	43910280	Санкт-Петербург	19
499336	21	328532512	0	0
499337	16	43910280	Санкт-Петербург	19
499338	33	328532512	0	0
499339	7	43910280	Санкт-Петербург	19
499343	11	1685461	Москва	28
499366	197	1253766	Москва	0
499414	4	6231037	0	0
499442	8	376013900	Ульяновск	0
499598	48	156157512	Москва	0
499601	102	1253766	Москва	0
499602	4	156157512	Москва	0
499603	2	1253766	Москва	0
499275	6	12597605	Минск	27
499276	13	273590970	Родники	15
499277	8	67472353	Санкт-Петербург	18
499278	3	105726971	Омск	0
499281	40	419232257	0	24
499283	4	378143310	0	29
499284	10	120304528	0	30
499285	3	253993828	Москва	99
499286	7	29747173	0	34
499287	3	308573088	Ермишь	17
499288	2	29747173	0	34
499289	1	90421871	Волгоград	18
499290	7	17939920	Москва	25
499291	3	5629812	Нижний_Новгород	24
499292	7	378143310	0	29
499295	5	238225723	0	0
499298	5	278980495	Воронеж	0
499318	4	2458011	Новосибирск	28
499323	8	283653306	Москва	40
499324	23	372534338	0	0
499340	12	308573088	Ермишь	17
499391	5	242461987	Кишинев	25
499681	33	54388772	0	0
499754	51	110524586	Санкт-Петербург	16
499230	2	4390858	0	0
499231	3	306585397	Долгопрудный	0
499233	9	259081770	0	16
499235	2	250505094	Москва	0
499236	1	44041656	Санкт-Петербург	0
499237	5	259081770	0	16
499241	3	207985433	Москва	21
499242	12	200000543	0	0
499243	9	416314785	0	0
499247	5	306585397	Долгопрудный	0
499248	7	205991781	0	0
499249	3	146578698	Киев	19
499252	2	260343443	0	0
499254	6	145416280	Москва	21
499255	1	289491261	Лисичанск	0
499256	3	228527511	0	0
499259	5	403995025	0	0
499260	2	110129538	Санкт-Петербург	0
499264	2	249211531	0	0
499267	9	59819930	Минск	22
499269	3	98940588	Донецк	0
499270	1	150670989	0	25
499274	4	114978554	Москва	0
499293	13	12460768	0	0
499294	8	56847234	0	0
499296	4	61438120	Санкт-Петербург	0
499315	11	9401703	0	0
499322	5	6248687	Биробиджан	23
499394	11	5201020	Санкт-Петербург	26
499228	2	203753715	Томск	0
499232	3	10306793	0	0
499234	3	266658535	Санкт-Петербург	0
499238	1	51589863	Москва	0
499239	6	367438445	Дубовское	0
499240	2	60362631	Екатеринбург	0
499245	1	163539463	Санкт-Петербург	0
499250	1	95701288	0	0
499251	4	8426228	0	0
499253	14	1457031	Санкт-Петербург	0
499257	15	216726992	Елань	0
499261	1	6230918	Москва	0
499279	2	255043266	0	0
499346	1	673499	0	0
499444	15	306585397	Долгопрудный	0
499184	8	19014883	Юбилейный	22
499186	3	18531162	Калужская_Опытная_с/х_станция	0
499187	10	9922243	Киев	0
499188	4	387172189	Dusseldorf	0
499189	3	18531162	Калужская_Опытная_с/х_станция	0
499190	4	306138114	Москва	18
499191	5	198437829	Pyongyang	0
499192	2	44126640	Балашиха	23
499193	5	86672585	Екатеринбург	0
499194	8	115899435	Москва	0
499195	1	306585397	Долгопрудный	0
499196	3	238983250	Koln	18
499197	3	24298393	Краснодар	0
499200	1	276299359	0	0
499201	40	266258189	Саратов	0
499202	11	178818251	Одесса	37
499203	30	1789040	Волгоград	32
499204	4	18531162	Калужская_Опытная_с/х_станция	0
499205	22	10656673	0	0
499207	4	92450312	Москва	0
499208	7	145472907	0	24
499209	13	145472907	0	24
499213	8	963641	Москва	0
499214	4	1387531	0	0
499215	8	11679727	Тверь	28
499216	5	2759711	Ростов-на-Дону	0
499217	7	349825826	Череповец	0
499218	7	90421871	Волгоград	18
499220	2	23909435	Москва	0
499221	11	321337451	Жуковский	0
499222	6	23909435	Москва	0
499271	1	290097145	0	0
499272	5	23705600	Москва	0
499310	4	6462869	Тверь	0
499325	8	14808548	Новосибирск	40
499447	10	376013900	Ульяновск	0
499168	7	8426228	0	0
499169	4	4390858	0	0
499170	6	6462344	0	0
499171	14	37823700	Praha	19
499172	4	18531162	Калужская_Опытная_с/х_станция	0
499173	10	324902971	Самара	28
499174	2	114138569	0	0
499175	6	52479749	0	0
499176	4	87972383	0	0
499177	1	5880923	Ступино	32
499179	1	5035661	Минск	0
499185	2	6446304	Дубна	0
499219	2	403577795	Ульяновск	0
499416	7	4637338	Санкт-Петербург	0
499127	2	372576310	0	0
499128	2	359475543	Москва	0
499130	3	43319925	Киев	0
499131	4	227649453	Ош	41
499132	9	12140225	Якутск	0
499134	25	277298636	Москва	0
499135	1	306585397	Долгопрудный	0
499136	10	226789740	0	0
499137	6	19538589	Санкт-Петербург	0
499138	21	118479271	Ростов-на-Дону	0
499140	2	62138734	0	113
499141	4	12140225	Якутск	0
499142	18	169042189	0	0
499143	3	156188412	Санкт-Петербург	0
499144	5	156188412	Санкт-Петербург	0
499145	2	419724135	Москва	0
499146	11	31937696	Нижний_Тагил	115
499147	7	140117	Санкт-Петербург	0
499148	7	12140225	Якутск	0
499149	2	118479271	Ростов-на-Дону	0
499150	3	140117	Санкт-Петербург	0
499151	46	86268778	Москва	19
499153	8	156188412	Санкт-Петербург	0
499154	1	3585530	Белгород	28
499155	4	271419047	Долгопрудный	18
499156	2	156188412	Санкт-Петербург	0
499157	1	141659150	0	115
499161	2	12103729	0	24
499183	2	198878464	Stuttgart	64
499263	11	96241077	0	0
499109	1	395336523	Berlin	46
499110	1	115204238	0	22
499111	1	223750025	Подольск	17
499112	5	5246500	Санкт-Петербург	25
499113	2	61122915	0	0
499117	8	175203757	Pointe-a-Pitre	0
499118	2	306585397	Долгопрудный	0
499122	2	380225244	0	0
499123	2	141932923	Санкт-Петербург	0
499160	4	161921840	Тольятти	0
499163	24	173831525	Яровое	18
499164	15	34800476	Tokyo	90
499206	7	15730615	0	0
499088	5	60400398	Киев	21
499089	2	47593650	Гомель	0
499090	11	73670593	Лохвица	0
499091	3	269077024	Хабаровск	0
499092	6	150830572	Norei'aranda	23
499093	8	415251038	Комрат	0
499094	3	98239425	Тула	36
499096	8	173054	Челябинск	29
499097	17	86703931	Омск	20
499098	1	252569101	Новосибирск	23
499099	487	150947773	Челябинск	0
499102	14	303739908	Москва	0
499103	7	14500609	Санкт-Петербург	97
499104	11	200197676	0	0
499106	75	3424185	Москва	24
499107	18	36076053	0	0
499114	5	19019744	0	0
499120	14	251447114	Москва	0
499316	3	2025490	Ростов-на-Дону	30
499344	17	251447114	Москва	0
499049	1	302862104	Краснодар	0
499050	2	69622906	0	0
499051	7	151032911	0	25
499052	7	155939661	Санкт-Петербург	0
499055	8	323181641	0	0
499057	11	283321	Москва	24
499058	15	2406506	Воронеж	33
499059	6	28390665	0	0
499060	14	1386133	Екатеринбург	27
499063	4	203376751	Ханты-Мансийск	17
499065	7	279963352	Минск	115
499066	1	279963352	Минск	115
499068	6	25655712	Санкт-Петербург	0
499069	1	48577619	Казань	22
499079	6	488330	Москва	101
499105	5	1011939	Москва	27
499159	4	105726971	Омск	0
499198	6	114978554	Москва	0
499262	1	196251698	Волгоград	17
499454	5	63268237	Москва	22
499038	20	3574818	Москва	0
499061	16	1504184	0	27
499071	47	1504184	0	27
499077	40	311694380	Москва	0
499080	49	1504184	0	27
498979	7	23705521	Санкт-Петербург	19
498980	1	67472353	Санкт-Петербург	18
498981	3	38642566	Bern	0
498982	3	100596343	Кирово-Чепецк	0
498983	15	224843192	Санкт-Петербург	22
498984	1	252569101	Новосибирск	23
498985	1	824050	Москва	0
498986	2	217053959	Москва	19
498987	1	2338536	Санкт-Петербург	0
498988	3	252569101	Новосибирск	23
498989	1	370595835	Москва	0
498991	1	93231716	Владивосток	19
498993	1	15669103	Арзамас	23
498994	1	40985925	Владивосток	0
498996	3	16273785	0	0
498997	7	15202178	Казань	0
498998	2	217644067	Тюмень	0
498999	2	18236499	0	23
499000	4	18236499	0	23
499001	14	1796134	Москва	0
499002	7	213842919	New_Orleans	0
499003	36	182136258	Железногорск	29
499004	10	252569101	Новосибирск	23
499005	3	35507957	Екатеринбург	20
499006	11	742414	Москва	0
499007	132	132884508	0	0
499008	3	96196275	0	0
499009	59	29747173	0	34
499010	5	222642537	Киев	26
499011	99	227878	Москва	29
499012	112	132884508	0	0
499013	9	160917834	Тобольск	32
499014	51	1008004	Москва	0
499015	30	896443	0	0
499016	1	200197676	0	0
499017	19	266741031	0	0
499018	61	29747173	0	34
499019	1	24277873	Зеленоградск	21
499020	138	132884508	0	0
499021	3	16766676	Тюмень	20
499022	9	282229307	0	0
499023	99	132884508	0	0
499024	5	252569101	Новосибирск	23
499025	1	395670087	0	0
499026	33	2830475	Санкт-Петербург	0
499028	125	252569101	Новосибирск	23
499031	33	1008004	Москва	0
499032	41	132884508	0	0
499034	37	2830475	Санкт-Петербург	0
499035	1	12333037	0	0
499037	92	2830475	Санкт-Петербург	0
499039	17	19720848	Москва	19
499040	26	2830475	Санкт-Петербург	0
499041	36	19720848	Москва	19
499042	3	48084030	0	0
499043	44	2830475	Санкт-Петербург	0
499045	35	19720848	Москва	19
499047	4	175841475	Севастополь	18
499053	1	403087695	0	0
499056	48	2830475	Санкт-Петербург	0
499062	39	252569101	Новосибирск	23
499064	42	252569101	Новосибирск	23
499067	79	266741031	0	0
499072	35	94414212	0	0
499073	11	2830475	Санкт-Петербург	0
499075	110	252569101	Новосибирск	23
499076	5	252569101	Новосибирск	23
499078	62	266741031	0	0
499081	203	252569101	Новосибирск	23
499084	101	266741031	0	0
499085	1	46361189	Ярославль	0
499086	20	252569101	Новосибирск	23
499100	15	39521566	Москва	0
499116	7	16273785	0	0
499158	2	301611689	0	0
499162	80	29747173	0	34
499212	75	219119269	Бишкек	26
499297	2	34628362	Санкт-Петербург	29
499299	138	182136258	Железногорск	29
499321	4	368367340	0	0
499415	38	75391102	0	30
500350	1	141429079	Иркутск	18
498949	3	53330339	0	0
498950	2	90755388	T'umano	35
498951	5	100596343	Кирово-Чепецк	0
498954	4	2787161	Краснодар	31
498956	4	258352459	0	0
498957	6	7225217	Москва	25
498958	4	1427938	Санкт-Петербург	0
498959	9	116153	Санкт-Петербург	31
498960	1	1070231	Москва	25
498961	2	116153	Санкт-Петербург	31
498962	1	113921053	0	0
498964	2	28437688	Калининград	0
498965	8	1070231	Москва	25
498967	3	62194377	0	0
498968	11	271856	Санкт-Петербург	29
498969	2	61879891	Тула	0
498978	6	3271293	Москва	0
498992	6	116153	Санкт-Петербург	31
499046	2	403577795	Ульяновск	0
499083	23	65514548	Черга	20
499125	2	176347288	Вятские_Поляны	0
499258	3	221034733	Акъяр	20
498918	2	228527511	0	0
498919	2	27989315	0	20
498922	3	32507214	0	0
498924	4	96241077	0	0
498925	3	43873514	Липецк	21
498926	2	8883396	Одесса	27
498927	1	22533059	Хайфа	20
498929	1	175849110	Минск	20
498932	2	46928821	Казань	0
498933	3	100115557	Чистополь	0
498935	1	13784099	0	0
498936	13	91576307	Москва	21
498937	4	13784099	0	0
498941	2	371777964	0	0
498942	5	67003398	Москва	0
498963	4	113416984	Красноярск	33
498970	5	112037601	London	0
498971	10	134818708	0	20
498972	3	13784099	0	0
499210	8	20228342	Кишинев	23
498853	5	7907793	Белгород	32
498854	6	14241415	Воронеж	0
498855	5	68074324	Уфа	0
498856	5	3702545	0	0
498857	13	16878030	0	0
498858	5	2121440	Томск	34
498859	6	221686855	Оренбург	0
498860	10	94730136	Астрахань	0
498861	2	190920570	Санкт-Петербург	17
498862	5	136453210	Москва	0
498863	11	198878464	Stuttgart	64
498864	3	71881566	Уфа	0
498865	1	61036049	0	78
498866	3	63811099	Минск	0
498867	5	2121440	Томск	34
498868	3	145472907	0	24
498869	3	233020710	0	0
498870	4	238225723	0	0
498872	3	207791015	Брянск	26
498873	4	71881566	Уфа	0
498874	6	4297497	Воронеж	37
498875	4	17936666	Геленджик	22
498876	4	229100703	0	32
498877	3	238225723	0	0
498878	17	229100703	0	32
498879	2	137507511	Mons	0
498880	6	238225723	0	0
498881	7	229100703	0	32
498882	5	176722103	Тараз	0
498883	17	76829788	Новосибирск	21
498884	5	229100703	0	32
498885	2	238225723	0	0
498886	26	229100703	0	32
498887	8	175233528	0	0
498888	8	445041	Волгодонск	31
498889	21	238225723	0	0
498891	23	229100703	0	32
498892	15	235025615	Гагра	0
498893	16	238225723	0	0
498894	13	229100703	0	32
498895	7	238225723	0	0
498896	12	229100703	0	32
498897	5	238225723	0	0
498898	28	229100703	0	32
498899	34	238225723	0	0
498900	21	215755924	0	0
498901	5	229100703	0	32
498902	17	215755924	0	0
498903	11	229100703	0	32
498904	5	707527	Львов	0
498905	12	215755924	0	0
498906	9	229100703	0	32
498907	22	215755924	0	0
498909	25	229100703	0	32
498910	27	215755924	0	0
498911	11	132258408	Астрахань	37
498913	5	229100703	0	32
498914	18	132258408	Астрахань	37
498915	6	229100703	0	32
498916	79	258199555	Буденновск	0
498921	17	132258408	Астрахань	37
498928	43	258199555	Буденновск	0
498930	23	132258408	Астрахань	37
498931	21	56696185	Снежинск	0
498934	9	229100703	0	32
498938	41	132258408	Астрахань	37
498939	19	229100703	0	32
498940	57	132258408	Астрахань	37
498943	108	229100703	0	32
498944	61	132258408	Астрахань	37
498945	46	229100703	0	32
498946	13	132258408	Астрахань	37
498947	4	229100703	0	32
499070	4	399554999	Пермь	15
499074	4	7979759	Махачкала	30
499119	4	101148320	Малоярославец	0
499181	9	415662120	0	0
498819	6	61036049	0	78
498820	9	29747173	0	34
498821	8	198589821	0	0
498822	13	295114441	Хасавюрт	50
498823	24	296878018	0	23
498824	4	33124324	Волгоград	19
498825	13	331221525	Sevastopol	51
498827	13	6385674	Казань	0
498835	1	416497922	0	0
498840	5	376013900	Ульяновск	0
498842	4	4706810	Самара	0
498953	6	173100943	Самара	0
498789	6	21201404	Санкт-Петербург	0
498790	6	81851372	Вологда	0
498792	9	267461637	Ивано-Франковск	21
498796	4	306585397	Долгопрудный	0
498797	2	358803609	0	0
498798	2	244918965	Санкт-Петербург	0
498800	4	45909310	Ижевск	25
498801	8	12325691	0	0
498802	3	4191418	Покров	34
498804	2	267461637	Ивано-Франковск	21
498805	15	166601403	0	0
498806	2	417118840	0	0
498807	2	12325691	0	0
498809	36	168249549	Ростов-на-Дону	0
498810	5	166601403	0	0
498811	1	419499870	Москва	18
498814	1	412848535	Narva_(Нарва)	18
498817	9	135924069	Воронеж	18
498836	1	416497922	0	0
498837	5	203753715	Томск	0
498952	3	31234830	Москва	18
498766	2	133042292	Мурманск	17
498768	1	102674342	0	0
498770	3	176902060	Новосибирск	0
498771	2	206534033	Ставрополь	0
498772	1	124274384	Волгоград	0
498773	8	16762813	Praha	26
498774	8	412848535	Narva_(Нарва)	18
498776	2	1362007	Вологда	28
498777	3	133645947	0	0
498780	4	412848535	Narva_(Нарва)	18
498782	6	65261696	0	0
498783	3	306585397	Долгопрудный	0
498784	9	403577795	Ульяновск	0
498786	4	249182349	0	0
498787	4	279997461	Санкт-Петербург	23
498813	11	13834272	Львов	28
498832	20	150690867	Москва	0
498839	1	376013900	Ульяновск	0
498749	14	194596367	Оренбург	0
498750	14	150830572	Norei'aranda	23
498751	2	194882660	0	20
498753	6	179877184	0	0
498754	6	369954237	Новосибирск	23
498755	3	21201404	Санкт-Петербург	0
498757	12	361104	Новосибирск	45
498760	10	3911192	Москва	28
498838	6	92054128	Москва	0
499036	3	33613879	0	0
498694	5	393990682	Москва	0
498695	3	1937172	Верхняя_Пышма	0
498696	7	5793098	Москва	34
498697	6	3430859	Днепропетровск_(Днепр)	0
498698	4	6848802	0	0
498699	7	371739436	Санкт-Петербург	0
498701	7	2092014	Москва	0
498705	1	105726971	Омск	0
498709	10	138292970	0	0
498723	3	26936777	Москва	0
498726	16	96076648	Москва	0
498739	4	419499870	Москва	18
498743	9	173058777	0	0
498779	4	321337451	Жуковский	0
498795	3	9922243	Киев	0
498808	22	175584666	Набережные_Челны	31
498812	17	296878018	0	23
498841	23	376013900	Ульяновск	0
499082	8	38750263	Владивосток	0
498653	7	245120495	Петах_Тиква	0
498654	3	22603246	Вологда	0
498655	3	839317	Санкт-Петербург	30
498656	5	2165585	Санкт-Петербург	0
498657	2	1250472	0	0
498658	3	22603246	Вологда	0
498659	10	96196275	0	0
498661	4	49151565	Rzeszow	24
498662	4	2165585	Санкт-Петербург	0
498664	9	245120495	Петах_Тиква	0
498665	1	387288341	Липецк	26
498668	8	7787049	Санкт-Петербург	0
498669	4	5830182	0	0
498670	2	158426029	Воронеж	24
498672	8	252191073	Ростов-на-Дону	0
498674	1	15038825	Москва	0
498683	12	4556424	0	0
498685	5	199543519	Баянгол	0
498688	11	103966505	0	0
498691	6	252569101	Новосибирск	23
498692	5	231595	Новосибирск	0
498700	1	70319177	Волгоград	21
498704	1	160679961	0	31
498707	9	224731650	0	0
498711	17	2484410	Томск	32
498737	10	150830572	Norei'aranda	23
498758	11	418520916	Brisbane	38
498759	4	400905914	Ефремов	0
498767	5	3798467	Москва	0
498778	7	8077804	Новороссийск	0
498799	2	9922243	Киев	0
498966	2	404514578	Ревда	15
498615	5	273590970	Родники	15
498616	2	193031085	0	0
498617	2	138728131	Днепропетровск_(Днепр)	18
498618	1	19611464	Москва	0
498619	6	318410827	Frankfurt_am_Main	19
498621	5	217053959	Москва	19
498622	1	181123961	Томск	0
498623	4	29747173	0	34
498624	6	125532307	Москва	0
498626	12	29747173	0	34
498630	3	292281524	Москва	0
498636	1	282472510	Азов	0
498638	11	138503973	Алматы	0
498639	1	1920285	0	13
498645	8	8968317	Хайфа	26
498651	28	58883554	Екатеринбург	18
498663	2	6643499	0	0
498667	1	146375761	Уфа	0
498687	4	407708791	0	0
498745	8	145888447	0	0
498761	4	3482914	Полазна	39
498763	57	145888447	0	0
498764	12	113416984	Красноярск	33
498818	7	157051366	Санкт-Петербург	25
498584	4	210335360	Барнаул	0
498585	2	166601403	0	0
498586	6	280486130	Москва	0
498587	2	157593405	0	17
498588	1	5487535	Москва	0
498589	7	41472501	Старый_Крым	0
498592	4	291757384	Юрга	29
498597	9	307951474	Омск	21
498598	6	185128403	Москва	0
498602	5	202862635	Санкт-Петербург	0
498610	8	207495375	Минск	20
498642	1	1070231	Москва	25
498677	4	148144206	Москва	16
498678	6	238566917	Москва	0
498544	7	142350462	Екатеринбург	0
498545	5	213356707	Уфа	19
498546	1	85145432	Москва	26
498547	1	136504957	Москва	0
